41506.08,35.989,-60.679,420.758267,-0.041693,0.056824,-0.006738
41506.08,33.434,-57.381,420.354579,-0.043431,0.053191,-0.006696
41506.08,30.782,-54.288,419.959485,-0.044918,0.049973,-0.006451
41506.08,28.048,-51.376,419.585153,-0.046185,0.047154,-0.006005
41506.08,25.244,-48.622,419.243452,-0.04726,0.04471,-0.005365
41506.08,22.38,-46.004,418.945712,-0.048165,0.042615,-0.004541
41506.08,19.467,-43.501,418.702488,-0.048918,0.040843,-0.00355
41506.09,16.513,-41.096,418.523343,-0.049537,0.039371,-0.002408
41506.09,13.525,-38.771,418.416641,-0.050033,0.038177,-0.001139
41506.09,10.511,-36.51,418.38937,-0.050417,0.037245,0.000235
41506.09,7.477,-34.297,418.446986,-0.050696,0.036559,0.001687
41506.09,4.43,-32.118,418.59329,-0.050876,0.036111,0.003187
41506.09,1.374,-29.959,418.830328,-0.05096,0.035892,0.004706
41506.09,-1.684,-27.807,419.158336,-0.050951,0.0359,0.006214
41506.09,-4.738,-25.647,419.575714,-0.050847,0.036134,0.00768
41506.09,-7.783,-23.466,420.079033,-0.050648,0.036598,0.009074
41506.09,-10.814,-21.25,420.663088,-0.05035,0.037299,0.010366
41506.09,-13.823,-18.985,421.32097,-0.049946,0.038247,0.01153
41506.09,-16.805,-16.655,422.044187,-0.049431,0.039458,0.01254
41506.09,-19.752,-14.245,422.822804,-0.048792,0.040947,0.013373
41506.09,-22.657,-11.736,423.645617,-0.048018,0.042737,0.01401
41506.10,-25.512,-9.11,424.500346,-0.047093,0.044851,0.014435
41506.10,-28.305,-6.347,425.373857,-0.045998,0.047313,0.014634
41506.10,-31.027,-3.425,426.252387,-0.044709,0.050149,0.014601
41506.10,-33.666,-0.321,427.121793,-0.0432,0.053383,0.01433
41506.10,-36.206,2.989,427.967803,-0.04144,0.057032,0.013822
41506.10,-38.633,6.531,428.776264,-0.039394,0.061099,0.01308
41506.10,-40.927,10.329,429.533399,-0.037025,0.065568,0.012113
41506.10,-43.069,14.407,430.226047,-0.034293,0.070392,0.010933
41506.10,-45.034,18.782,430.841897,-0.031163,0.075479,0.009557
41506.10,-46.8,23.466,431.369706,-0.027605,0.080683,0.008003
41506.10,-48.338,28.462,431.799499,-0.023604,0.085792,0.006295
41506.10,-49.623,33.754,432.122747,-0.019167,0.090533,0.004457
41506.10,-50.63,39.312,432.332519,-0.01433,0.094586,0.002518
41506.10,-51.336,45.084,432.42361,-0.009162,0.097626,0.000507
41506.10,-51.725,51.001,432.392639,-0.003767,0.099376,-0.001545
41506.11,-51.787,56.98,432.238113,0.001725,0.099662,-0.003605
41506.11,-51.519,62.931,431.960465,0.007174,0.098455,-0.005642
41506.11,-50.929,68.767,431.562056,0.012443,0.095876,-0.007624
41506.11,-50.032,74.413,431.047148,0.017417,0.092171,-0.00952
41506.11,-48.847,79.811,430.421841,0.022015,0.087654,-0.011299
41506.11,-47.399,84.922,429.693986,0.026186,0.082651,-0.012933
41506.11,-45.713,89.725,428.873055,0.029914,0.077456,-0.014397
